Date,Year,Month,Day,Season,Country,City,Temperature_C,Humidity_%,WindSpeed_mps,Pressure_hPa,Rainfall_mm,Visibility_km,UV_Index,PM2_5,PM10,NO2,SO2,CO,Ozone,NH3,Aerosol_Optical_Depth,Traffic_Density,Industrial_Activity,Green_Cover_%,Population_Density,AQI,AQI_Category
2024-02-12,2024,2,12,Winter,Canada,Toronto,42.0,64.0,8.1,1008.8,0.9,4.3,6.5,41.5,56.8,22.4,10.0,1.71,31.8,25.2,0.75,28,97,14,3284,155,Unhealthy
2025-12-20,2025,12,20,Winter,China,Beijing,17.8,47.0,5.6,1015.9,6.5,10.1,4.9,42.0,58.2,50.4,17.7,1.99,37.8,8.3,0.43,97,80,47,6016,189,Unhealthy
2024-03-13,2024,3,13,Summer,France,Nice,24.1,61.0,4.8,1023.9,0.0,7.5,8.4,32.1,71.8,25.9,9.3,0.59,27.0,18.0,0.25,49,71,51,23575,136,Unhealthy for Sensitive Groups
2024-01-17,2024,1,17,Winter,France,Marseille,16.0,74.0,2.1,1026.9,5.5,3.5,6.6,63.2,75.3,,7.6,1.11,38.3,30.0,0.32,62,51,17,17092,221,Very Unhealthy
2024-02-18,2024,2,18,Winter,France,Marseille,34.7,67.0,10.5,1016.2,4.6,8.4,4.0,61.8,88.4,26.2,11.5,0.42,27.9,14.7,0.68,96,34,46,2131,222,Very Unhealthy
2024-08-12,2024,8,12,Monsoon,USA,Los Angeles,23.0,47.0,6.0,997.3,0.0,2.6,3.1,31.7,46.1,39.2,12.9,1.62,30.1,18.6,0.46,69,64,12,21191,151,Unhealthy
2025-08-25,2025,8,25,Monsoon,South Africa,Pretoria,24.5,83.0,9.8,1005.8,6.8,11.3,3.1,34.8,64.0,28.5,15.1,0.77,26.5,17.0,0.35,65,39,44,19517,147,Unhealthy for Sensitive Groups
2025-07-10,2025,7,10,Monsoon,Australia,Melbourne,21.5,75.0,4.1,1002.3,5.8,4.8,5.5,40.0,62.2,42.8,8.0,0.94,51.4,21.1,0.78,96,30,6,20742,194,Unhealthy
2025-06-23,2025,6,23,Monsoon,USA,Seattle,25.9,56.0,9.1,1020.1,7.2,4.2,8.3,34.6,74.0,35.7,11.9,1.59,16.1,19.7,0.1,57,69,36,21298,153,Unhealthy
2024-09-10,2024,9,10,Autumn,Canada,Calgary,29.8,49.0,3.8,1023.6,15.6,8.4,6.8,26.6,60.3,21.7,10.1,1.4,5.0,22.3,0.59,89,99,66,21711,110,Unhealthy for Sensitive Groups
2024-11-22,2024,11,22,Autumn,South Africa,Bloemfontein,33.0,51.0,8.7,1007.5,0.0,7.4,3.3,39.2,77.0,48.2,13.9,2.15,20.6,27.5,0.55,85,76,14,19507,189,Unhealthy
2025-12-05,2025,12,5,Winter,Germany,Berlin,14.8,91.0,9.5,1017.8,6.7,10.8,10.2,50.6,82.5,39.0,8.6,1.34,37.5,7.6,0.5,54,47,25,4602,205,Very Unhealthy
2024-02-29,2024,2,29,Winter,India,Mumbai,21.9,63.0,2.0,1017.9,3.0,7.0,7.1,78.2,111.0,54.3,16.2,2.14,25.5,11.2,0.29,76,51,68,15037,282,Very Unhealthy
2024-10-01,2024,10,1,Autumn,Brazil,Sao Paulo,33.7,82.0,8.3,1009.4,0.0,7.0,6.3,84.5,111.8,38.5,11.6,1.06,45.0,7.1,0.64,99,56,14,24364,310,Hazardous
2025-02-21,2025,2,21,Winter,Brazil,Brasilia,29.0,47.0,8.3,1029.2,0.0,10.1,1.2,25.4,49.3,17.5,11.0,1.23,13.8,22.6,0.4,30,71,59,6567,92,Moderate
2025-06-13,2025,6,13,Monsoon,South Africa,Johannesburg,18.8,54.0,0.6,1007.1,4.0,7.3,5.1,25.9,53.7,36.8,14.9,0.9,29.8,19.1,0.26,30,95,42,23613,124,Unhealthy for Sensitive Groups
2025-10-12,2025,10,12,Autumn,Australia,Perth,35.6,51.0,0.7,1007.4,4.9,8.7,6.8,44.1,67.4,15.6,15.4,0.48,27.4,24.2,0.3,45,93,13,7746,165,Unhealthy
2025-05-19,2025,5,19,Summer,Brazil,Sao Paulo,30.3,57.0,1.6,1020.7,7.3,8.2,4.7,48.5,81.1,28.8,9.2,1.14,50.4,11.2,0.38,22,23,11,18293,195,Unhealthy
2025-12-10,2025,12,10,Winter,India,Bengaluru,17.1,93.0,11.5,1008.8,4.4,10.1,8.2,87.9,125.2,40.9,16.3,1.27,52.7,27.0,0.46,46,35,16,20417,320,Hazardous
2024-10-17,2024,10,17,Autumn,Germany,Frankfurt,9.0,55.0,9.8,1012.2,6.5,10.6,8.7,36.9,57.8,31.9,7.7,1.52,42.3,22.6,0.66,43,42,50,11997,149,Unhealthy for Sensitive Groups
2025-07-30,2025,7,30,Monsoon,Japan,Tokyo,18.2,88.0,8.4,1023.4,0.0,7.8,6.1,29.9,57.9,28.2,8.2,1.0,33.4,16.4,0.57,77,48,25,529,141,Unhealthy for Sensitive Groups
2025-08-05,2025,8,5,Monsoon,USA,New York,25.7,72.0,10.6,1008.3,0.0,7.4,6.4,31.7,52.4,41.9,10.6,2.42,13.2,17.6,0.6,25,80,68,701,123,Unhealthy for Sensitive Groups
2025-02-10,2025,2,10,Winter,Brazil,Sao Paulo,25.4,50.0,1.6,1021.9,4.9,6.6,2.8,43.9,70.0,26.3,8.5,0.58,25.6,17.1,0.23,37,60,6,12254,171,Unhealthy
2024-04-29,2024,4,29,Summer,India,Hyderabad,9.8,45.0,8.5,1019.9,2.7,8.2,4.5,29.7,52.3,25.5,22.5,1.13,47.5,21.2,0.56,25,86,46,17009,131,Unhealthy for Sensitive Groups
2025-08-13,2025,8,13,Monsoon,Germany,Hamburg,20.7,95.0,2.7,999.8,11.6,8.6,6.8,48.9,75.2,34.8,12.4,2.14,47.7,27.7,0.45,66,36,39,22787,198,Unhealthy
2024-04-13,2024,4,13,Summer,Canada,Vancouver,26.5,,3.8,1011.6,0.6,10.2,7.0,31.5,57.5,27.1,10.4,2.15,21.7,17.0,0.59,82,92,34,15900,138,Unhealthy for Sensitive Groups
2024-12-18,2024,12,18,Winter,South Africa,Johannesburg,31.0,77.0,3.9,996.2,10.9,5.8,5.9,30.6,44.2,52.1,10.2,1.63,46.8,19.1,0.95,94,32,50,7185,157,Unhealthy
2025-03-06,2025,3,6,Summer,Canada,Toronto,28.2,50.0,2.2,1016.2,4.3,9.5,4.6,20.1,52.7,23.4,11.8,2.31,37.2,21.1,0.35,46,58,15,9927,113,Unhealthy for Sensitive Groups
2025-02-12,2025,2,12,Winter,Australia,Perth,17.9,83.0,1.2,1004.1,1.0,4.2,6.0,59.6,73.3,30.1,7.7,0.99,28.4,16.7,0.73,92,80,9,11219,222,Very Unhealthy
2024-05-23,2024,5,23,Summer,Australia,Perth,28.0,71.0,9.6,1002.3,0.0,5.7,9.4,36.6,50.9,14.3,11.6,1.06,36.2,6.5,0.55,51,86,30,23086,137,Unhealthy for Sensitive Groups
2025-12-21,2025,12,21,Winter,Canada,Toronto,32.9,50.0,6.4,1013.9,0.9,6.5,4.8,47.3,63.8,26.4,12.9,1.54,54.4,14.5,0.45,30,50,38,9822,178,Unhealthy
2024-11-02,2024,11,2,Autumn,Canada,Toronto,11.4,37.0,4.8,1014.4,0.0,10.1,3.4,47.6,85.9,42.3,13.3,0.93,36.5,19.2,0.73,96,61,31,18321,211,Very Unhealthy
2024-12-24,2024,12,24,Winter,Germany,Cologne,29.8,71.0,11.0,1005.2,0.0,9.2,3.6,38.5,67.0,32.8,9.3,1.21,19.6,14.8,0.13,94,35,10,2108,171,Unhealthy
2025-05-19,2025,5,19,Summer,USA,Chicago,17.3,75.0,7.3,1027.6,2.9,7.0,4.4,60.9,88.1,39.9,14.6,2.05,26.4,23.1,0.61,56,100,34,18652,227,Very Unhealthy
2024-12-17,2024,12,17,Winter,USA,Seattle,17.9,61.0,4.9,997.8,0.0,9.2,7.1,50.8,80.1,39.7,10.8,1.84,28.3,24.9,0.53,87,43,8,5553,214,Very Unhealthy
2024-10-23,2024,10,23,Autumn,Japan,Sapporo,12.7,71.0,7.4,1004.1,11.0,9.2,4.2,34.8,60.8,33.7,13.7,1.07,28.2,23.4,0.78,73,91,66,13548,145,Unhealthy for Sensitive Groups
2025-03-24,2025,3,24,Summer,France,Marseille,14.0,46.0,8.1,1017.3,8.4,6.8,8.5,41.6,68.5,35.6,5.6,0.55,32.5,15.6,0.36,81,50,47,7608,171,Unhealthy
2025-09-18,2025,9,18,Autumn,India,Bengaluru,18.9,95.0,6.5,1008.0,0.3,5.3,5.6,55.8,95.5,29.5,19.9,0.79,35.8,15.1,0.57,56,99,49,18307,212,Very Unhealthy
2025-05-10,2025,5,10,Summer,India,Bengaluru,35.8,36.0,6.3,1014.6,11.4,4.2,7.3,31.6,71.4,48.7,25.0,0.92,32.5,23.7,0.69,50,59,65,7308,157,Unhealthy
2025-05-18,2025,5,18,Summer,India,Hyderabad,29.0,80.0,1.3,1012.7,13.2,10.5,3.8,56.5,82.9,43.8,7.3,1.89,18.2,8.0,0.58,67,25,19,20879,218,Very Unhealthy
2025-01-04,2025,1,4,Winter,Germany,Frankfurt,20.4,65.0,9.1,1019.4,0.9,12.1,7.5,50.4,68.5,26.2,9.1,0.96,43.7,18.2,0.7,29,57,30,23513,184,Unhealthy
2025-07-05,2025,7,5,Monsoon,Australia,Adelaide,28.6,91.0,4.1,1012.6,0.0,8.4,9.0,25.1,42.6,17.4,10.0,2.15,31.1,28.8,0.81,59,36,12,24989,114,Unhealthy for Sensitive Groups
2025-10-31,2025,10,31,Autumn,Canada,Vancouver,37.6,66.0,6.9,1009.7,6.3,9.7,9.9,51.4,67.1,29.1,14.3,1.33,38.4,22.8,0.59,84,78,30,9675,198,Unhealthy
2025-04-26,2025,4,26,Summer,Canada,Vancouver,30.3,95.0,7.0,1009.0,5.9,7.2,7.2,36.1,52.2,28.5,7.4,0.78,55.2,22.7,0.1,40,91,19,8108,155,Unhealthy
2024-02-03,2024,2,3,Winter,Brazil,Sao Paulo,8.6,,10.6,1014.8,0.0,9.1,6.4,29.7,64.2,27.5,9.7,2.08,35.2,9.9,0.39,56,35,42,22235,136,Unhealthy for Sensitive Groups
2025-03-13,2025,3,13,Summer,China,Guangzhou,26.1,87.0,11.9,1000.8,11.3,5.3,5.3,78.7,111.4,45.8,12.0,1.99,26.3,2.3,0.11,71,52,50,17135,279,Very Unhealthy
2024-10-02,2024,10,2,Autumn,Germany,Munich,25.9,55.0,2.3,1004.1,2.2,6.2,5.8,56.5,79.7,44.0,9.9,2.03,46.4,10.8,0.47,96,67,42,8791,228,Very Unhealthy
2025-04-27,2025,4,27,Summer,Germany,Hamburg,20.2,77.0,8.1,1008.7,1.7,6.6,7.9,43.8,70.5,35.6,6.3,1.5,33.8,13.8,0.37,80,62,6,23126,190,Unhealthy
2025-11-03,2025,11,3,Autumn,China,Shanghai,34.3,47.0,4.2,1020.5,4.0,7.9,9.5,40.7,66.3,32.5,15.7,1.12,43.0,18.2,0.44,81,28,44,12421,175,Unhealthy
2025-05-22,2025,5,22,Summer,Australia,Melbourne,12.8,63.0,11.9,1019.6,10.2,6.2,6.6,41.1,73.7,28.0,10.4,1.15,32.0,18.8,0.43,85,73,65,15467,164,Unhealthy
2025-09-25,2025,9,25,Autumn,South Africa,Bloemfontein,22.1,57.0,10.9,1013.8,3.7,9.5,5.2,39.5,56.0,42.3,11.6,1.4,57.6,18.5,0.51,70,74,45,18508,177,Unhealthy
2024-03-17,2024,3,17,Summer,South Africa,Durban,38.7,85.0,1.6,1022.1,1.1,4.4,8.5,79.5,97.0,37.7,11.2,0.33,21.6,14.1,0.16,81,30,46,1772,268,Very Unhealthy
2025-04-30,2025,4,30,Summer,Germany,Frankfurt,11.5,51.0,2.7,1002.1,0.0,9.4,4.2,19.8,41.4,35.3,9.1,1.04,27.1,24.1,0.3,87,68,5,8398,122,Unhealthy for Sensitive Groups
2025-10-24,2025,10,24,Autumn,China,Shenzhen,24.2,62.0,10.6,1007.5,0.7,8.4,6.4,82.1,118.1,43.4,20.3,0.84,30.8,27.9,0.69,61,46,50,23822,292,Very Unhealthy
2025-03-07,2025,3,7,Summer,Germany,Frankfurt,12.9,45.0,2.1,988.9,9.1,7.2,5.2,44.7,79.1,27.2,12.5,2.46,27.1,14.0,0.53,30,42,16,17585,176,Unhealthy
2024-10-21,2024,10,21,Autumn,France,Lyon,19.3,,4.4,1016.0,0.0,6.9,1.0,27.2,51.3,19.2,13.9,1.98,46.1,15.0,0.5,24,95,40,20393,117,Unhealthy for Sensitive Groups
2024-02-06,2024,2,6,Winter,Canada,Montreal,28.9,67.0,4.4,1017.4,10.3,10.1,4.9,6.8,21.2,17.3,12.2,2.12,30.3,7.4,0.6,44,87,61,16602,46,Good
2025-06-02,2025,6,2,Monsoon,USA,Seattle,25.3,61.0,9.1,1004.2,7.5,6.1,1.0,47.4,78.5,34.3,11.9,1.18,35.0,20.8,0.46,71,47,51,1928,188,Unhealthy
2025-07-16,2025,7,16,Monsoon,Brazil,Brasilia,38.1,64.0,4.4,1008.5,4.4,9.7,6.3,44.8,70.5,35.6,10.8,2.08,34.0,8.7,0.27,53,74,17,20780,185,Unhealthy
2025-04-12,2025,4,12,Summer,France,Toulouse,30.5,86.0,2.0,1018.3,0.0,7.5,8.0,13.2,46.1,18.5,10.7,1.57,36.4,12.8,0.3,93,40,8,23985,101,Unhealthy for Sensitive Groups
2025-12-06,2025,12,6,Winter,USA,New York,23.1,75.0,5.7,1012.2,8.3,9.3,5.4,50.1,66.8,26.9,14.5,1.31,33.0,17.0,0.1,100,54,54,18945,187,Unhealthy
2025-11-27,2025,11,27,Autumn,Germany,Frankfurt,27.0,95.0,7.9,1020.0,3.9,9.1,5.9,32.0,64.0,26.6,10.1,1.46,54.5,14.6,0.69,85,67,52,11515,151,Unhealthy
2024-12-03,2024,12,3,Winter,Germany,Munich,19.8,53.0,6.0,1000.9,0.4,6.0,5.5,38.9,68.4,31.1,9.6,2.29,36.4,23.6,0.47,56,77,13,17550,170,Unhealthy
2024-12-20,2024,12,20,Winter,China,Shenzhen,24.6,41.0,2.3,1008.9,5.7,9.5,9.9,96.2,127.1,50.8,23.4,2.45,16.7,20.3,0.73,69,96,58,7159,328,Hazardous
2024-04-20,2024,4,20,Summer,South Africa,Pretoria,23.6,40.0,1.5,1027.7,0.0,9.0,5.5,52.3,84.2,19.7,15.1,0.84,27.2,12.2,0.23,30,22,47,1262,181,Unhealthy
2025-12-20,2025,12,20,Winter,Germany,Frankfurt,39.7,95.0,11.8,1011.6,3.2,10.1,2.6,30.7,54.1,22.6,11.9,0.53,43.7,22.5,0.39,36,42,19,2549,136,Unhealthy for Sensitive Groups
2025-11-01,2025,11,1,Autumn,Japan,Tokyo,17.9,73.0,2.7,1007.4,7.5,10.7,2.5,49.7,79.9,30.6,13.4,0.75,32.0,21.2,0.35,45,33,58,889,183,Unhealthy
2024-10-29,2024,10,29,Autumn,Germany,Frankfurt,20.1,64.0,9.0,1006.0,2.7,7.2,6.8,45.3,69.2,24.8,7.4,1.55,46.6,8.3,0.54,37,24,36,6324,172,Unhealthy
2025-05-05,2025,5,5,Summer,Brazil,Brasilia,16.5,37.0,8.9,999.0,11.4,9.4,6.7,61.0,85.7,43.3,10.9,2.46,42.8,14.4,0.47,88,90,34,19092,240,Very Unhealthy
2025-07-14,2025,7,14,Monsoon,Germany,Berlin,23.7,76.0,5.3,1014.4,13.3,10.7,4.6,46.9,85.0,39.1,8.8,2.39,28.0,21.7,0.1,48,49,9,2014,198,Unhealthy
2025-04-04,2025,4,4,Summer,India,Bengaluru,39.4,91.0,7.7,1002.7,0.6,5.6,5.4,73.5,85.3,23.0,12.3,0.86,30.5,16.5,0.53,43,74,38,12090,237,Very Unhealthy
2024-09-18,2024,9,18,Autumn,Canada,Ottawa,21.2,43.0,10.4,1009.0,2.0,9.0,7.9,26.2,51.8,25.7,13.4,2.12,18.6,13.4,0.25,75,98,42,6341,119,Unhealthy for Sensitive Groups
2025-07-09,2025,7,9,Monsoon,Japan,Tokyo,11.7,69.0,2.9,997.3,2.4,6.0,6.6,51.7,89.1,27.4,10.4,2.1,46.3,5.4,0.36,54,79,22,19600,207,Very Unhealthy
2025-09-25,2025,9,25,Autumn,Canada,Vancouver,25.2,80.0,6.7,1003.7,6.3,7.4,7.7,48.4,77.1,35.1,8.9,1.28,59.3,19.3,0.68,87,79,18,6778,212,Very Unhealthy
2024-08-15,2024,8,15,Monsoon,France,Nice,31.8,82.0,0.9,1004.3,8.4,8.2,6.1,46.4,65.1,31.2,7.8,1.56,34.0,13.0,0.41,64,71,40,19620,177,Unhealthy
2024-02-26,2024,2,26,Winter,Australia,Sydney,20.6,95.0,1.3,1010.3,5.0,11.1,7.8,28.0,67.5,28.4,10.5,1.21,34.0,21.9,0.1,29,76,37,6112,130,Unhealthy for Sensitive Groups
2025-06-11,2025,6,11,Monsoon,Brazil,Salvador,11.2,44.0,10.1,1014.9,4.6,9.5,4.3,12.5,43.5,42.4,9.4,1.83,43.6,8.7,0.48,61,45,54,13702,100,Moderate
2025-03-26,2025,3,26,Summer,China,Guangzhou,29.7,64.0,11.8,1014.3,1.3,11.2,6.4,14.7,42.2,46.6,19.7,2.0,18.6,7.8,0.31,54,76,41,19289,104,Unhealthy for Sensitive Groups
2025-03-03,2025,3,3,Summer,South Africa,Bloemfontein,22.6,73.0,6.0,1006.0,0.0,11.7,4.4,37.1,73.5,46.7,18.4,0.79,40.3,15.0,0.31,92,89,60,4397,179,Unhealthy
2025-08-23,2025,8,23,Monsoon,USA,Chicago,30.8,81.0,1.2,1004.2,4.7,5.7,3.7,37.3,69.9,30.6,7.7,1.72,37.6,18.3,0.87,54,59,65,13655,150,Unhealthy for Sensitive Groups
2024-08-23,2024,8,23,Monsoon,France,Paris,28.8,83.0,4.4,1025.0,9.9,7.9,5.3,38.0,70.0,26.6,14.1,2.02,24.4,17.5,0.54,95,98,45,1663,160,Unhealthy
2024-07-09,2024,7,9,Monsoon,Australia,Brisbane,5.2,74.0,6.5,1014.5,0.0,3.9,8.3,12.4,31.6,22.1,9.0,1.86,34.6,14.6,0.47,64,72,62,12460,72,Moderate
2025-02-19,2025,2,19,Winter,Japan,Sapporo,13.8,85.0,7.5,1016.6,7.2,8.5,6.5,29.5,62.8,28.2,14.5,0.58,19.3,21.0,0.34,34,34,59,7873,121,Unhealthy for Sensitive Groups
2024-09-30,2024,9,30,Autumn,France,Toulouse,33.7,78.0,0.6,997.4,5.9,9.8,5.4,31.0,64.1,34.5,9.4,2.31,32.7,18.6,0.44,87,66,28,8756,153,Unhealthy
2025-12-01,2025,12,1,Winter,Japan,Sapporo,24.6,40.0,7.6,1013.3,3.4,7.3,6.3,40.2,52.5,26.3,10.2,2.26,47.4,17.6,0.66,51,72,67,10779,148,Unhealthy for Sensitive Groups
2025-05-07,2025,5,7,Summer,India,Delhi,32.4,40.0,8.9,1013.4,0.0,7.6,3.7,84.6,110.6,57.8,14.8,0.64,27.7,26.2,0.38,94,55,34,23606,313,Hazardous
2025-10-18,2025,10,18,Autumn,Japan,Tokyo,9.5,74.0,7.1,1012.3,5.0,11.3,7.5,31.0,63.7,27.5,12.2,1.75,26.8,16.9,0.41,97,98,58,13996,139,Unhealthy for Sensitive Groups
2025-04-04,2025,4,4,Summer,Brazil,Brasilia,24.9,72.0,4.6,1013.7,5.1,6.9,3.9,58.2,76.7,30.6,16.1,2.25,24.7,13.4,0.39,55,56,24,11047,210,Very Unhealthy
2025-06-06,2025,6,6,Monsoon,Australia,Sydney,13.3,81.0,1.0,1019.9,0.0,4.9,4.7,31.3,44.8,,8.0,1.34,35.6,16.1,0.46,100,21,6,15130,148,Unhealthy for Sensitive Groups
2024-03-08,2024,3,8,Summer,Canada,Vancouver,33.7,47.0,6.5,1023.7,0.0,7.8,5.5,30.9,44.8,18.1,10.6,0.41,50.2,11.0,0.42,44,66,55,10087,121,Unhealthy for Sensitive Groups
2024-07-20,2024,7,20,Monsoon,USA,Seattle,30.7,51.0,2.0,1012.8,0.0,4.5,7.7,26.4,51.8,48.3,10.6,2.03,17.4,11.8,0.3,93,51,20,19097,146,Unhealthy for Sensitive Groups
2024-01-06,2024,1,6,Winter,Brazil,Salvador,33.5,90.0,1.3,1008.8,9.1,9.1,11.4,84.0,119.2,33.7,11.5,0.82,35.9,10.4,0.37,84,88,55,12297,290,Very Unhealthy
2024-01-27,2024,1,27,Winter,South Africa,Pretoria,22.4,67.0,5.1,1010.1,3.3,8.7,5.0,34.1,62.5,32.9,12.0,2.06,37.5,17.8,0.74,64,50,49,11106,150,Unhealthy for Sensitive Groups
2024-07-20,2024,7,20,Monsoon,Japan,Tokyo,24.4,56.0,10.1,1008.7,0.0,5.6,7.0,34.6,68.9,37.2,11.2,2.35,41.8,16.2,0.36,39,51,49,6221,154,Unhealthy
2025-08-15,2025,8,15,Monsoon,China,Shanghai,33.1,87.0,5.4,1024.4,4.5,11.1,6.2,21.4,47.8,31.9,17.0,2.07,43.2,22.9,0.4,27,48,54,4277,109,Unhealthy for Sensitive Groups
2024-02-05,2024,2,5,Winter,South Africa,Johannesburg,22.9,89.0,10.2,995.1,0.0,5.4,9.6,78.2,114.1,40.5,12.8,1.52,27.3,15.7,0.42,25,43,9,14714,279,Very Unhealthy
2024-11-15,2024,11,15,Autumn,India,Delhi,40.3,95.0,2.3,1012.5,8.3,7.0,6.2,64.6,97.7,24.8,11.8,2.42,52.0,20.4,0.53,21,98,15,1616,235,Very Unhealthy
2025-01-03,2025,1,3,Winter,France,Marseille,18.1,60.0,12.0,1012.5,6.7,8.1,9.4,33.0,61.7,19.6,11.3,1.63,37.5,26.6,0.39,51,32,18,6100,143,Unhealthy for Sensitive Groups
2024-04-04,2024,4,4,Summer,France,Lyon,40.3,58.0,5.4,1000.8,0.0,8.4,6.1,32.9,51.1,34.6,11.7,0.3,16.3,15.0,0.67,66,27,55,11457,133,Unhealthy for Sensitive Groups
2025-05-16,2025,5,16,Summer,Australia,Sydney,21.7,50.0,7.9,1017.3,3.2,6.8,7.4,24.8,38.8,19.5,8.2,0.91,21.7,15.5,0.46,28,45,20,11095,101,Unhealthy for Sensitive Groups
2025-10-30,2025,10,30,Autumn,China,Guangzhou,22.6,38.0,9.1,1010.4,0.0,9.6,4.3,,93.1,43.7,20.8,2.27,58.0,15.9,0.49,44,79,61,654,242,Very Unhealthy
2025-03-11,2025,3,11,Summer,Brazil,Salvador,26.6,81.0,2.9,1016.3,6.2,10.2,6.9,35.7,50.3,27.8,15.4,0.78,28.8,20.1,0.52,28,68,39,10908,137,Unhealthy for Sensitive Groups
2024-07-04,2024,7,4,Monsoon,South Africa,Johannesburg,36.6,74.0,7.6,1002.7,2.2,6.7,10.0,54.3,65.9,34.8,13.0,0.45,57.5,16.1,0.15,45,25,9,19655,214,Very Unhealthy
2025-12-19,2025,12,19,Winter,USA,New York,10.2,50.0,9.6,1017.6,1.5,7.8,6.3,40.9,63.1,42.9,12.0,0.93,58.2,22.4,0.47,66,36,19,22629,191,Unhealthy
2024-04-12,2024,4,12,Summer,Brazil,Rio de Janeiro,12.5,37.0,9.2,1025.0,5.1,7.2,4.1,27.6,41.7,36.7,9.9,1.13,41.1,10.1,0.4,54,28,16,3382,137,Unhealthy for Sensitive Groups
2024-11-12,2024,11,12,Autumn,Canada,Ottawa,17.6,83.0,2.5,1009.7,11.6,9.6,7.6,46.6,80.3,30.4,12.5,2.11,30.2,19.4,0.58,53,45,58,11281,177,Unhealthy
2025-06-18,2025,6,18,Monsoon,China,Shenzhen,22.8,44.0,8.2,1009.3,2.4,6.9,8.9,46.0,73.7,38.6,8.9,0.39,43.9,12.8,0.38,42,21,22,1138,191,Unhealthy
2024-04-13,2024,4,13,Summer,South Africa,Cape Town,32.7,76.0,5.9,1010.1,13.0,11.0,4.8,45.9,58.2,25.4,17.9,1.01,8.8,18.1,0.69,26,96,43,21559,153,Unhealthy
2025-07-13,2025,7,13,Monsoon,France,Nice,18.7,63.0,5.9,1018.3,3.3,8.6,1.0,21.3,34.5,29.5,14.5,0.32,37.1,23.3,0.67,51,91,67,20541,98,Moderate
2025-10-21,2025,10,21,Autumn,India,Delhi,7.2,89.0,9.9,1011.5,11.6,5.7,9.5,28.3,38.3,49.8,12.1,1.1,43.0,18.1,0.59,84,55,63,22052,141,Unhealthy for Sensitive Groups
2024-08-19,2024,8,19,Monsoon,Japan,Nagoya,12.1,42.0,11.7,1023.9,6.0,6.3,4.3,35.4,66.5,26.5,9.2,0.58,35.5,21.9,0.73,74,82,32,20175,155,Unhealthy
2024-09-15,2024,9,15,Autumn,Germany,Hamburg,16.2,82.0,2.4,1025.8,2.1,8.1,8.5,32.2,70.2,22.4,11.4,2.27,19.8,20.8,0.56,58,80,38,8655,136,Unhealthy for Sensitive Groups
2025-11-10,2025,11,10,Autumn,France,Marseille,29.3,47.0,10.9,1022.8,4.5,4.6,8.6,36.3,60.7,33.1,9.8,2.17,28.5,21.7,0.43,48,82,44,14758,148,Unhealthy for Sensitive Groups
2025-05-25,2025,5,25,Summer,Australia,Melbourne,25.8,58.0,1.0,1013.6,0.0,9.4,4.4,27.5,42.0,16.9,5.2,0.33,32.8,12.0,0.31,30,32,9,14756,113,Unhealthy for Sensitive Groups
2024-05-15,2024,5,15,Summer,USA,Los Angeles,29.0,75.0,6.8,1009.6,8.4,6.4,3.3,33.8,52.7,30.0,14.4,2.32,25.3,21.1,0.27,39,83,52,11487,132,Unhealthy for Sensitive Groups
2024-06-09,2024,6,9,Monsoon,South Africa,Bloemfontein,18.4,66.0,10.7,1021.3,9.2,9.5,4.3,34.7,53.4,47.9,12.1,2.5,25.5,15.9,0.32,49,75,32,2160,156,Unhealthy
2024-05-21,2024,5,21,Summer,South Africa,Johannesburg,19.6,91.0,8.4,1015.1,0.0,10.2,4.9,40.4,55.2,22.8,14.9,1.37,39.5,23.6,0.77,28,65,43,9385,149,Unhealthy for Sensitive Groups
2024-11-19,2024,11,19,Autumn,Germany,Cologne,39.2,82.0,7.4,1011.7,7.1,9.0,6.3,42.0,76.5,22.2,8.2,0.78,22.2,9.9,0.64,31,34,15,11105,162,Unhealthy
2024-06-15,2024,6,15,Monsoon,France,Paris,15.6,48.0,2.0,1003.0,0.0,7.8,6.7,22.4,49.2,34.4,13.2,1.01,39.3,12.7,0.59,71,97,10,15341,133,Unhealthy for Sensitive Groups
2025-12-28,2025,12,28,Winter,China,Guangzhou,37.4,72.0,5.4,1017.5,4.6,10.3,5.5,120.5,151.9,37.1,17.7,1.67,45.8,12.3,0.46,59,57,47,8121,393,Hazardous
2024-03-16,2024,3,16,Summer,South Africa,Bloemfontein,27.3,50.0,0.5,1021.6,0.0,10.6,11.0,32.1,67.2,47.2,14.5,1.54,46.4,31.4,0.1,82,78,55,10676,166,Unhealthy
2024-03-04,2024,3,4,Summer,Germany,Frankfurt,35.4,66.0,10.4,1020.4,5.5,7.7,7.1,54.2,78.8,38.7,15.8,1.51,31.6,25.1,0.29,42,90,62,20863,198,Unhealthy
2024-02-20,2024,2,20,Winter,Australia,Brisbane,32.4,94.0,1.5,1000.4,0.4,7.7,5.7,52.8,90.3,24.8,13.5,0.62,21.6,30.4,0.45,69,100,49,15362,194,Unhealthy
2025-04-26,2025,4,26,Summer,China,Shanghai,30.6,48.0,6.0,1011.7,2.2,6.6,6.3,77.3,102.6,55.6,14.7,0.98,37.9,14.2,0.3,96,85,28,1694,297,Very Unhealthy
2025-05-17,2025,5,17,Summer,Canada,Montreal,24.6,63.0,4.8,1014.7,7.0,11.2,6.1,42.0,52.5,19.4,9.9,1.18,45.4,12.2,0.4,91,89,5,23742,172,Unhealthy
